Code_Projet,Nom_Client,Reference_Commande,Montant_HT,Date_Creation
DRC0036,Client_148,CMD20759,7720.36,2024-03-26
DRC0046,Client_268,CMD20760,7668.74,2024-05-05
DRC0036,Client_216,CMD20761,3857.97,2024-01-27
DRC0045,Client_22,CMD20762,4641.47,2024-01-27
DRC0038,Client_16,CMD20763,3770.9,2024-02-18
DRC0059,Client_31,CMD20764,330.85,2024-02-14
DRC0029,Client_205,CMD20765,2521.53,2024-03-23
DRC0011,Client_163,CMD20766,6093.13,2024-05-23
DRC0090,Client_150,CMD20767,5417.72,2024-02-20
DRC0022,Client_184,CMD20768,874.48,2024-02-09
DRC0048,Client_79,CMD20769,5517.52,2024-01-18
DRC0057,Client_73,CMD20770,1733.04,2024-06-26
DRC0053,Client_299,CMD20771,3484.67,2024-07-13
DRC0085,Client_151,CMD20772,8109.07,2024-03-21
DRC0031,Client_271,CMD20773,4206.96,2024-03-03
DRC0048,Client_198,CMD20774,8732.31,2024-06-25
DRC0090,Client_284,CMD20775,5543.29,2024-05-06
DRC0028,Client_195,CMD20776,2939.14,2024-05-28
DRC0087,Client_15,CMD20777,1027.81,2024-01-19
DRC0033,Client_204,CMD20778,1809.33,2024-01-10
DRC0055,Client_203,CMD20779,653.13,2024-03-22
DRC0033,Client_45,CMD20780,7584.93,2024-04-05
DRC0036,Client_221,CMD20781,1376.14,2024-02-21
DRC0017,Client_130,CMD20782,8369.45,2024-03-31
DRC0076,Client_256,CMD20783,9461.48,2024-03-16
DRC0089,Client_130,CMD20784,6908.96,2024-01-01
DRC0085,Client_226,CMD20785,8791.28,2024-07-07
DRC0032,Client_86,CMD20786,4565.36,2024-03-04
DRC0051,Client_56,CMD20787,473.44,2024-01-06
DRC0042,Client_300,CMD20788,4736.1,2024-01-05
DRC0087,Client_298,CMD20789,4532.26,2024-04-29
DRC0083,Client_156,CMD20790,7884.92,2024-01-20
DRC0099,Client_184,CMD20791,8432.97,2024-04-04
DRC0034,Client_60,CMD20792,7607.78,2024-04-13
DRC0038,Client_51,CMD20793,4394.83,2024-04-12
DRC0064,Client_208,CMD20794,9398.06,2024-03-04
DRC0036,Client_1,CMD20795,4684.91,2024-06-29
DRC0031,Client_173,CMD20796,3221.98,2024-04-10
DRC0085,Client_255,CMD20797,1341.64,2024-02-21
DRC0001,Client_81,CMD20798,361.25,2024-03-07
DRC0021,Client_232,CMD20799,1052.7,2024-06-14
DRC0035,Client_252,CMD20800,4013.46,2024-01-26
DRC0009,Client_27,CMD20801,3555.22,2024-07-17
DRC0033,Client_61,CMD20802,4263.52,2024-06-18
DRC0026,Client_9,CMD20803,8999.7,2024-01-07
DRC0023,Client_59,CMD20804,1162.05,2024-04-17
DRC0013,Client_236,CMD20805,7785.09,2024-02-04
DRC0073,Client_161,CMD20806,9586.88,2024-02-09
DRC0086,Client_292,CMD20807,5439.57,2024-03-21
DRC0077,Client_120,CMD20808,1068.58,2024-07-10
DRC0010,Client_237,CMD20809,398.54,2024-01-13
DRC0022,Client_106,CMD20810,1493.76,2024-04-14
DRC0028,Client_192,CMD20811,790.5,2024-05-22
DRC0065,Client_136,CMD20812,154.68,2024-05-22
DRC0058,Client_276,CMD20813,1911.08,2024-02-24
DRC0068,Client_273,CMD20814,6704.39,2024-02-26
DRC0020,Client_5,CMD20815,5798.26,2024-02-01
DRC0023,Client_297,CMD20816,2987.69,2024-06-04
DRC0080,Client_16,CMD20817,2099.83,2024-06-13
DRC0021,Client_71,CMD20818,2744.93,2024-02-23
DRC0044,Client_115,CMD20819,9759.25,2024-02-10
DRC0078,Client_56,CMD20820,3788.74,2024-03-02
DRC0071,Client_53,CMD20821,7887.27,2024-04-09
DRC0053,Client_54,CMD20822,5472.8,2024-05-24
DRC0091,Client_115,CMD20823,5753.71,2024-01-09
DRC0034,Client_177,CMD20824,6505.76,2024-01-05
DRC0094,Client_132,CMD20825,9045.73,2024-01-06
DRC0064,Client_188,CMD20826,1929.0,2024-03-04
DRC0048,Client_69,CMD20827,1010.9,2024-04-18
DRC0068,Client_209,CMD20828,4743.61,2024-03-12
DRC0063,Client_241,CMD20829,7999.3,2024-05-11
DRC0092,Client_170,CMD20830,5041.55,2024-04-21
DRC0049,Client_240,CMD20831,7371.22,2024-01-23
DRC0016,Client_80,CMD20832,888.3,2024-02-10
DRC0089,Client_255,CMD20833,4669.62,2024-05-19
DRC0056,Client_166,CMD20834,1387.14,2024-04-19
DRC0094,Client_133,CMD20835,2514.58,2024-04-17
DRC0026,Client_218,CMD20836,2454.76,2024-04-05
DRC0028,Client_164,CMD20837,2118.19,2024-01-30
DRC0044,Client_107,CMD20838,7738.93,2024-05-26
DRC0078,Client_111,CMD20839,5060.36,2024-06-26
DRC0036,Client_210,CMD20840,7837.77,2024-02-20
DRC0025,Client_64,CMD20841,8184.93,2024-06-17
DRC0025,Client_78,CMD20842,6185.35,2024-04-23
DRC0064,Client_279,CMD20843,9957.82,2024-03-29
DRC0031,Client_214,CMD20844,2624.81,2024-03-01
DRC0055,Client_85,CMD20845,9020.17,2024-01-08
DRC0038,Client_31,CMD20846,1142.23,2024-01-07
DRC0047,Client_241,CMD20847,5289.08,2024-07-10
DRC0064,Client_91,CMD20848,3079.74,2024-07-14
DRC0090,Client_112,CMD20849,8699.51,2024-04-30
DRC0075,Client_105,CMD20850,265.8,2024-06-24
DRC0079,Client_210,CMD20851,4955.95,2024-06-24
DRC0067,Client_37,CMD20852,4310.54,2024-04-24
DRC0037,Client_295,CMD20853,8152.22,2024-03-21
DRC0058,Client_30,CMD20854,9042.38,2024-01-15
DRC0017,Client_197,CMD20855,7668.96,2024-02-16
DRC0013,Client_53,CMD20856,2208.3,2024-01-09
DRC0010,Client_126,CMD20857,4718.47,2024-05-29
DRC0041,Client_91,CMD20858,4515.42,2024-02-01
DRC0044,Client_1,CMD20859,2936.55,2024-04-06
DRC0041,Client_282,CMD20860,3825.42,2024-01-07
DRC0059,Client_249,CMD20861,2791.03,2024-04-05
DRC0084,Client_32,CMD20862,6642.87,2024-04-17
DRC0030,Client_163,CMD20863,8531.54,2024-07-07
DRC0010,Client_234,CMD20864,3049.87,2024-02-18
DRC0037,Client_109,CMD20865,5302.3,2024-02-18
DRC0009,Client_124,CMD20866,6962.14,2024-05-24
DRC0029,Client_139,CMD20867,1034.33,2024-06-23
DRC0063,Client_170,CMD20868,4025.19,2024-02-02
DRC0070,Client_282,CMD20869,2233.0,2024-06-02
DRC0091,Client_198,CMD20870,1823.03,2024-02-18
DRC0037,Client_46,CMD20871,9956.26,2024-01-20
DRC0063,Client_119,CMD20872,9927.19,2024-04-12
DRC0085,Client_127,CMD20873,3173.06,2024-06-17
DRC0024,Client_286,CMD20874,6072.22,2024-02-04
DRC0042,Client_173,CMD20875,8684.79,2024-06-11
DRC0010,Client_33,CMD20876,1832.66,2024-03-18
DRC0074,Client_264,CMD20877,6496.77,2024-06-10
DRC0037,Client_92,CMD20878,8723.4,2024-05-08
DRC0044,Client_4,CMD20879,1760.34,2024-04-06
DRC0089,Client_62,CMD20880,1497.58,2024-06-03
DRC0048,Client_31,CMD20881,2453.89,2024-01-04
DRC0074,Client_200,CMD20882,9139.43,2024-03-04
DRC0056,Client_20,CMD20883,8622.79,2024-01-22
DRC0023,Client_17,CMD20884,8096.84,2024-06-26
DRC0061,Client_156,CMD20885,308.68,2024-02-15
DRC0088,Client_230,CMD20886,4546.11,2024-04-21
DRC0077,Client_77,CMD20887,4409.02,2024-04-05
DRC0074,Client_193,CMD20888,4371.5,2024-04-11
DRC0055,Client_82,CMD20889,3801.76,2024-06-19
DRC0020,Client_24,CMD20890,4786.95,2024-07-03
DRC0095,Client_32,CMD20891,4317.93,2024-06-15
DRC0100,Client_30,CMD20892,5936.45,2024-02-05
DRC0060,Client_213,CMD20893,3276.44,2024-06-12
DRC0070,Client_100,CMD20894,2836.84,2024-03-25
DRC0093,Client_272,CMD20895,4037.6,2024-03-22
DRC0048,Client_166,CMD20896,8462.22,2024-02-20
DRC0004,Client_33,CMD20897,2650.24,2024-06-21
DRC0091,Client_66,CMD20898,6639.73,2024-04-17
DRC0064,Client_124,CMD20899,1766.23,2024-05-02
DRC0060,Client_235,CMD20900,4125.48,2024-05-16
DRC0035,Client_159,CMD20901,3423.43,2024-01-21
DRC0015,Client_103,CMD20902,5348.6,2024-04-26
DRC0053,Client_179,CMD20903,7820.66,2024-06-22
DRC0074,Client_172,CMD20904,8785.39,2024-03-22
DRC0080,Client_237,CMD20905,7714.17,2024-03-19
DRC0053,Client_25,CMD20906,1789.57,2024-05-01
DRC0019,Client_157,CMD20907,2899.05,2024-06-19
DRC0084,Client_259,CMD20908,5608.35,2024-06-27
DRC0073,Client_55,CMD20909,1161.1,2024-02-17
DRC0088,Client_13,CMD20910,8848.78,2024-01-13
DRC0089,Client_291,CMD20911,1344.82,2024-03-25
DRC0029,Client_280,CMD20912,4871.56,2024-05-31
DRC0064,Client_5,CMD20913,5515.91,2024-02-23
DRC0042,Client_70,CMD20914,1155.59,2024-01-04
DRC0042,Client_15,CMD20915,9720.21,2024-03-09
DRC0018,Client_79,CMD20916,773.74,2024-07-16
DRC0011,Client_238,CMD20917,7821.44,2024-05-04
DRC0083,Client_40,CMD20918,5925.42,2024-05-13
DRC0015,Client_161,CMD20919,4018.76,2024-06-10
DRC0040,Client_115,CMD20920,9052.81,2024-02-15
DRC0014,Client_182,CMD20921,6333.24,2024-04-17
DRC0075,Client_170,CMD20922,8077.6,2024-05-01
DRC0086,Client_70,CMD20923,7517.24,2024-05-04
DRC0020,Client_76,CMD20924,4723.94,2024-01-02
DRC0078,Client_97,CMD20925,9069.7,2024-03-16
DRC0091,Client_217,CMD20926,6739.2,2024-05-30
DRC0002,Client_72,CMD20927,1055.85,2024-01-17
DRC0086,Client_189,CMD20928,5021.21,2024-04-30
DRC0057,Client_271,CMD20929,6796.89,2024-05-14
DRC0081,Client_192,CMD20930,9995.3,2024-07-01
DRC0027,Client_139,CMD20931,581.63,2024-02-20
DRC0013,Client_36,CMD20932,1436.29,2024-02-11
DRC0013,Client_281,CMD20933,4700.7,2024-05-09
DRC0083,Client_288,CMD20934,383.18,2024-01-08
DRC0038,Client_210,CMD20935,7037.18,2024-06-13
DRC0004,Client_145,CMD20936,575.6,2024-01-07
DRC0046,Client_137,CMD20937,5314.62,2024-02-15
DRC0063,Client_202,CMD20938,7290.2,2024-02-02
DRC0023,Client_232,CMD20939,3969.7,2024-06-26
DRC0019,Client_62,CMD20940,9715.06,2024-04-04
DRC0061,Client_228,CMD20941,917.95,2024-06-09
DRC0012,Client_274,CMD20942,910.25,2024-07-18
DRC0055,Client_120,CMD20943,3302.61,2024-04-14
DRC0058,Client_206,CMD20944,490.53,2024-03-28
DRC0002,Client_92,CMD20945,8610.79,2024-05-29
DRC0029,Client_273,CMD20946,3226.96,2024-07-01
DRC0032,Client_20,CMD20947,1883.33,2024-06-18
DRC0028,Client_47,CMD20948,7503.94,2024-01-24
DRC0023,Client_247,CMD20949,9525.5,2024-01-05
DRC0074,Client_103,CMD20950,3169.14,2024-03-25
DRC0017,Client_289,CMD20951,1589.97,2024-01-31
DRC0007,Client_219,CMD20952,3806.48,2024-02-18
DRC0023,Client_168,CMD20953,488.67,2024-02-04
DRC0001,Client_254,CMD20954,5409.64,2024-05-25
DRC0037,Client_265,CMD20955,3922.76,2024-02-23
DRC0081,Client_262,CMD20956,3602.79,2024-02-29
DRC0073,Client_23,CMD20957,1741.26,2024-04-09
DRC0022,Client_107,CMD20958,5100.39,2024-02-02
DRC0004,Client_46,CMD20959,5093.99,2024-06-08
DRC0010,Client_197,CMD20960,2555.96,2024-05-27
DRC0064,Client_239,CMD20961,5927.91,2024-06-01
DRC0073,Client_57,CMD20962,1572.89,2024-07-03
DRC0085,Client_248,CMD20963,7912.65,2024-04-24
DRC0084,Client_136,CMD20964,3113.79,2024-07-12
DRC0040,Client_69,CMD20965,7180.41,2024-04-30
DRC0053,Client_215,CMD20966,2168.1,2024-03-03
DRC0097,Client_154,CMD20967,6088.76,2024-05-26
DRC0086,Client_42,CMD20968,8061.01,2024-05-17
DRC0072,Client_96,CMD20969,2475.02,2024-01-27
DRC0049,Client_93,CMD20970,7561.47,2024-06-08
DRC0047,Client_159,CMD20971,7697.45,2024-07-08
DRC0051,Client_3,CMD20972,5580.47,2024-03-19
DRC0053,Client_31,CMD20973,1440.0,2024-01-09
DRC0059,Client_230,CMD20974,2090.62,2024-05-26
DRC0078,Client_66,CMD20975,4183.61,2024-01-15
DRC0051,Client_193,CMD20976,2720.36,2024-02-16
DRC0012,Client_13,CMD20977,3968.63,2024-03-28
DRC0087,Client_152,CMD20978,9819.45,2024-04-24
DRC0058,Client_46,CMD20979,3622.16,2024-03-04
DRC0085,Client_134,CMD20980,3611.13,2024-05-08
DRC0057,Client_175,CMD20981,6843.57,2024-07-02
DRC0096,Client_62,CMD20982,6331.16,2024-05-22
DRC0084,Client_92,CMD20983,5116.79,2024-03-09
DRC0051,Client_39,CMD20984,7820.07,2024-05-31
DRC0049,Client_271,CMD20985,9889.08,2024-01-22
DRC0068,Client_153,CMD20986,4248.56,2024-07-14
DRC0037,Client_204,CMD20987,5547.3,2024-07-13
DRC0035,Client_298,CMD20988,6650.32,2024-01-06
DRC0019,Client_25,CMD20989,4577.03,2024-03-01
DRC0069,Client_50,CMD20990,3938.31,2024-07-02
DRC0087,Client_246,CMD20991,9168.52,2024-03-24
DRC0087,Client_158,CMD20992,4919.83,2024-06-05
DRC0090,Client_101,CMD20993,2235.72,2024-04-21
DRC0065,Client_48,CMD20994,2713.62,2024-04-13
DRC0085,Client_294,CMD20995,5352.28,2024-03-05
DRC0051,Client_167,CMD20996,220.59,2024-03-17
DRC0015,Client_103,CMD20997,5414.95,2024-03-12
DRC0094,Client_227,CMD20998,9261.17,2024-03-02
DRC0002,Client_182,CMD20999,1012.72,2024-03-13
DRC0099,Client_158,CMD21000,7490.88,2024-04-27
DRC0036,Client_183,CMD21001,3829.03,2024-01-06
DRC0026,Client_147,CMD21002,1297.72,2024-02-21
DRC0011,Client_135,CMD21003,8104.27,2024-03-13
DRC0040,Client_44,CMD21004,6393.08,2024-06-01
DRC0059,Client_211,CMD21005,688.26,2024-04-28
DRC0024,Client_17,CMD21006,8568.93,2024-06-17
DRC0038,Client_112,CMD21007,6326.88,2024-04-08
DRC0047,Client_256,CMD21008,8699.09,2024-01-24
DRC0059,Client_179,CMD21009,624.0,2024-02-09
DRC0067,Client_65,CMD21010,779.11,2024-07-01
DRC0090,Client_71,CMD21011,1134.73,2024-06-01
DRC0072,Client_2,CMD21012,4593.21,2024-04-22
DRC0048,Client_204,CMD21013,8101.61,2024-05-02
DRC0071,Client_241,CMD21014,6673.0,2024-03-14
DRC0094,Client_229,CMD21015,7691.68,2024-01-26
DRC0031,Client_146,CMD21016,2861.9,2024-06-25
DRC0053,Client_265,CMD21017,6301.02,2024-06-05
DRC0085,Client_35,CMD21018,797.13,2024-03-25
DRC0024,Client_2,CMD21019,1271.28,2024-05-14
DRC0032,Client_68,CMD21020,6949.12,2024-06-02
DRC0036,Client_260,CMD21021,6485.84,2024-03-13
DRC0083,Client_288,CMD21022,9952.11,2024-03-13
DRC0042,Client_54,CMD21023,846.75,2024-04-26
DRC0044,Client_267,CMD21024,8953.65,2024-07-10
DRC0076,Client_166,CMD21025,111.88,2024-05-06
DRC0019,Client_167,CMD21026,5438.54,2024-07-16
DRC0096,Client_165,CMD21027,9658.88,2024-01-20
DRC0015,Client_213,CMD21028,2866.49,2024-02-24
DRC0003,Client_270,CMD21029,4698.47,2024-01-25
DRC0043,Client_20,CMD21030,9387.84,2024-03-25
DRC0085,Client_145,CMD21031,3854.5,2024-03-31
DRC0030,Client_147,CMD21032,9542.84,2024-06-17
DRC0029,Client_105,CMD21033,9355.37,2024-05-20
DRC0022,Client_169,CMD21034,3716.15,2024-04-27
DRC0001,Client_117,CMD21035,9498.28,2024-06-04
DRC0024,Client_258,CMD21036,7799.8,2024-07-10
DRC0055,Client_207,CMD21037,2864.92,2024-01-17
DRC0099,Client_39,CMD21038,1246.94,2024-03-30
DRC0019,Client_196,CMD21039,5792.14,2024-04-19
DRC0062,Client_211,CMD21040,3062.6,2024-05-24
DRC0024,Client_81,CMD21041,5570.0,2024-01-13
DRC0031,Client_124,CMD21042,6239.64,2024-05-05
DRC0042,Client_250,CMD21043,6274.2,2024-01-16
DRC0050,Client_114,CMD21044,149.78,2024-03-15
DRC0021,Client_158,CMD21045,6990.61,2024-05-24
DRC0090,Client_152,CMD21046,6592.37,2024-06-05
DRC0043,Client_230,CMD21047,5260.56,2024-04-12
DRC0053,Client_131,CMD21048,7195.03,2024-02-24
DRC0017,Client_116,CMD21049,3431.27,2024-06-25
DRC0100,Client_153,CMD21050,8276.81,2024-03-26
DRC0072,Client_105,CMD21051,2160.52,2024-05-13
DRC0029,Client_229,CMD21052,684.91,2024-06-28
DRC0030,Client_215,CMD21053,3414.47,2024-04-12
DRC0055,Client_22,CMD21054,3574.87,2024-05-01
DRC0010,Client_219,CMD21055,8062.33,2024-03-23
DRC0098,Client_173,CMD21056,8017.44,2024-02-07
DRC0068,Client_70,CMD21057,6258.98,2024-03-23
DRC0054,Client_269,CMD21058,974.79,2024-04-24
DRC0085,Client_20,CMD21059,8853.98,2024-01-11
DRC0078,Client_50,CMD21060,7069.26,2024-02-28
DRC0008,Client_62,CMD21061,7602.67,2024-04-30
DRC0030,Client_109,CMD21062,6580.61,2024-07-04
DRC0063,Client_157,CMD21063,1730.25,2024-03-12
DRC0061,Client_265,CMD21064,7376.53,2024-01-11
DRC0006,Client_290,CMD21065,7730.31,2024-01-02
DRC0038,Client_129,CMD21066,3260.13,2024-05-18
DRC0099,Client_19,CMD21067,7591.3,2024-02-28
DRC0048,Client_128,CMD21068,126.17,2024-05-06
DRC0007,Client_103,CMD21069,9731.63,2024-06-08
DRC0073,Client_238,CMD21070,2252.49,2024-01-23
DRC0004,Client_11,CMD21071,5832.66,2024-05-29
DRC0010,Client_17,CMD21072,1331.85,2024-02-15
DRC0055,Client_158,CMD21073,3333.06,2024-03-05
DRC0029,Client_155,CMD21074,7917.63,2024-05-12
DRC0098,Client_260,CMD21075,1446.08,2024-01-02
DRC0083,Client_207,CMD21076,6276.94,2024-01-20
DRC0083,Client_118,CMD21077,3423.72,2024-04-26
DRC0082,Client_233,CMD21078,3308.88,2024-03-04
DRC0057,Client_255,CMD21079,1601.49,2024-04-08
DRC0027,Client_252,CMD21080,2824.01,2024-06-26
DRC0045,Client_227,CMD21081,8105.01,2024-03-18
DRC0070,Client_229,CMD21082,914.04,2024-04-27
DRC0021,Client_233,CMD21083,6654.83,2024-05-14
DRC0076,Client_89,CMD21084,6404.19,2024-06-13
DRC0003,Client_51,CMD21085,4111.99,2024-06-15
DRC0044,Client_1,CMD21086,3068.95,2024-03-27
DRC0094,Client_246,CMD21087,4034.38,2024-01-09
DRC0070,Client_141,CMD21088,4377.38,2024-05-11
DRC0060,Client_184,CMD21089,2211.26,2024-01-16
DRC0023,Client_26,CMD21090,2975.29,2024-06-11
DRC0040,Client_41,CMD21091,3242.01,2024-04-23
DRC0030,Client_295,CMD21092,6798.92,2024-05-20
DRC0078,Client_87,CMD21093,669.26,2024-07-11
DRC0075,Client_63,CMD21094,8876.48,2024-03-18
DRC0031,Client_92,CMD21095,2573.78,2024-07-14
DRC0055,Client_281,CMD21096,7448.4,2024-05-02
DRC0035,Client_90,CMD21097,8177.79,2024-06-16
DRC0007,Client_185,CMD21098,9647.01,2024-03-11
DRC0058,Client_2,CMD21099,404.63,2024-07-08
DRC0081,Client_49,CMD21100,6349.04,2024-01-25
DRC0055,Client_125,CMD21101,5446.79,2024-07-09
DRC0023,Client_260,CMD21102,7840.68,2024-01-22
DRC0056,Client_188,CMD21103,409.22,2024-06-11
DRC0071,Client_14,CMD21104,7302.92,2024-02-25
DRC0042,Client_40,CMD21105,8934.02,2024-07-15
DRC0021,Client_216,CMD21106,7902.2,2024-01-19
DRC0018,Client_281,CMD21107,1384.23,2024-04-29
DRC0081,Client_35,CMD21108,2999.38,2024-01-31
DRC0051,Client_215,CMD21109,4482.32,2024-05-29
DRC0014,Client_243,CMD21110,5886.0,2024-03-01
DRC0078,Client_18,CMD21111,5889.96,2024-01-03
DRC0066,Client_75,CMD21112,7296.18,2024-05-23
DRC0041,Client_288,CMD21113,8793.78,2024-03-11
DRC0076,Client_208,CMD21114,4803.43,2024-04-29
DRC0083,Client_196,CMD21115,288.05,2024-04-24
DRC0066,Client_130,CMD21116,9427.38,2024-01-20
DRC0031,Client_110,CMD21117,5490.95,2024-06-28
DRC0007,Client_235,CMD21118,7828.48,2024-02-12
DRC0071,Client_295,CMD21119,1693.79,2024-06-26
DRC0074,Client_207,CMD21120,1409.28,2024-05-03
DRC0081,Client_71,CMD21121,9897.99,2024-01-31
DRC0025,Client_108,CMD21122,366.55,2024-07-12
DRC0055,Client_139,CMD21123,9760.72,2024-03-17
DRC0030,Client_159,CMD21124,2504.6,2024-03-10
DRC0063,Client_133,CMD21125,2211.42,2024-06-26
DRC0091,Client_14,CMD21126,496.09,2024-02-23
DRC0002,Client_145,CMD21127,464.96,2024-01-31
DRC0080,Client_1,CMD21128,8846.67,2024-06-20
DRC0029,Client_53,CMD21129,2796.29,2024-06-04
DRC0063,Client_55,CMD21130,7003.26,2024-06-08
DRC0077,Client_205,CMD21131,9257.09,2024-06-02
DRC0009,Client_45,CMD21132,2336.17,2024-04-26
DRC0033,Client_272,CMD21133,3698.38,2024-01-08
DRC0088,Client_65,CMD21134,9286.81,2024-05-28
DRC0056,Client_276,CMD21135,5727.64,2024-07-01
DRC0090,Client_73,CMD21136,1684.38,2024-04-06
DRC0090,Client_183,CMD21137,5174.39,2024-01-09
DRC0034,Client_220,CMD21138,5307.89,2024-05-27
DRC0020,Client_191,CMD21139,8841.31,2024-04-29
DRC0092,Client_255,CMD21140,4654.39,2024-04-29
DRC0093,Client_183,CMD21141,9011.66,2024-01-25
DRC0012,Client_21,CMD21142,5310.27,2024-04-21
DRC0075,Client_124,CMD21143,718.93,2024-02-06
DRC0098,Client_19,CMD21144,3381.38,2024-04-23
DRC0004,Client_50,CMD21145,1711.97,2024-03-02
DRC0071,Client_207,CMD21146,6540.49,2024-07-06
DRC0068,Client_263,CMD21147,5415.37,2024-06-15
DRC0073,Client_34,CMD21148,3437.83,2024-05-21
DRC0046,Client_279,CMD21149,484.04,2024-07-13
DRC0037,Client_115,CMD21150,9080.18,2024-02-12
DRC0085,Client_172,CMD21151,5423.54,2024-04-30
DRC0071,Client_285,CMD21152,9317.36,2024-01-08
DRC0003,Client_145,CMD21153,3237.02,2024-07-07
DRC0097,Client_123,CMD21154,2601.32,2024-03-27
DRC0007,Client_265,CMD21155,522.42,2024-05-30
DRC0054,Client_146,CMD21156,9682.2,2024-02-29
DRC0019,Client_273,CMD21157,1137.91,2024-01-06
DRC0038,Client_271,CMD21158,8513.42,2024-05-05
DRC0019,Client_100,CMD21159,3479.61,2024-02-04
DRC0079,Client_80,CMD21160,8072.82,2024-05-17
DRC0025,Client_80,CMD21161,9945.89,2024-02-03
DRC0092,Client_86,CMD21162,7179.26,2024-03-24
DRC0082,Client_221,CMD21163,6444.56,2024-05-30
DRC0063,Client_110,CMD21164,8783.89,2024-03-24
DRC0075,Client_43,CMD21165,5066.26,2024-04-07
DRC0095,Client_177,CMD21166,7722.83,2024-05-14
DRC0092,Client_55,CMD21167,6773.13,2024-03-19
DRC0088,Client_21,CMD21168,8980.31,2024-06-03
DRC0006,Client_222,CMD21169,9356.24,2024-05-11
DRC0097,Client_31,CMD21170,3237.41,2024-05-10
DRC0023,Client_6,CMD21171,4728.08,2024-06-25
DRC0077,Client_261,CMD21172,4441.5,2024-07-04
DRC0081,Client_240,CMD21173,2523.04,2024-04-24
DRC0033,Client_149,CMD21174,6024.08,2024-06-15
DRC0004,Client_259,CMD21175,2851.1,2024-04-22
DRC0028,Client_218,CMD21176,6292.27,2024-03-02
DRC0098,Client_277,CMD21177,8348.09,2024-04-14
DRC0068,Client_67,CMD21178,9718.76,2024-02-25
DRC0099,Client_290,CMD21179,1774.17,2024-01-15
DRC0088,Client_200,CMD21180,7719.07,2024-01-02
DRC0076,Client_13,CMD21181,5819.05,2024-05-24
DRC0034,Client_121,CMD21182,9105.87,2024-07-19
DRC0002,Client_90,CMD21183,3497.19,2024-03-06
DRC0031,Client_246,CMD21184,5686.88,2024-01-23
DRC0065,Client_1,CMD21185,7400.6,2024-03-29
DRC0099,Client_130,CMD21186,600.76,2024-05-14
DRC0013,Client_125,CMD21187,9727.84,2024-07-12
DRC0048,Client_101,CMD21188,5307.51,2024-05-12
DRC0025,Client_237,CMD21189,5712.52,2024-01-08
DRC0076,Client_244,CMD21190,977.08,2024-07-01
DRC0059,Client_257,CMD21191,9808.17,2024-03-05
DRC0075,Client_255,CMD21192,6619.68,2024-06-18
DRC0004,Client_11,CMD21193,8151.53,2024-07-06
DRC0070,Client_156,CMD21194,8682.87,2024-02-12
DRC0098,Client_246,CMD21195,5596.27,2024-02-08
DRC0059,Client_138,CMD21196,5896.36,2024-04-21
DRC0093,Client_178,CMD21197,1196.14,2024-05-04
DRC0029,Client_173,CMD21198,459.58,2024-07-16
DRC0079,Client_131,CMD21199,358.87,2024-04-22
DRC0014,Client_155,CMD21200,4086.86,2024-04-07
DRC0066,Client_217,CMD21201,9736.24,2024-01-31
DRC0007,Client_57,CMD21202,872.35,2024-05-19
DRC0010,Client_35,CMD21203,2909.55,2024-01-16
DRC0036,Client_164,CMD21204,359.48,2024-04-06
DRC0081,Client_157,CMD21205,6894.82,2024-01-10
DRC0020,Client_17,CMD21206,1420.52,2024-04-04
DRC0024,Client_35,CMD21207,6400.05,2024-04-13
DRC0082,Client_39,CMD21208,1596.02,2024-01-29
DRC0074,Client_3,CMD21209,9135.29,2024-02-22
DRC0057,Client_113,CMD21210,9030.98,2024-05-03
DRC0093,Client_86,CMD21211,3728.35,2024-01-14
DRC0044,Client_300,CMD21212,3391.35,2024-06-28
DRC0011,Client_290,CMD21213,7899.44,2024-04-18
DRC0100,Client_188,CMD21214,1754.52,2024-07-01
DRC0045,Client_3,CMD21215,6564.45,2024-07-17
DRC0057,Client_176,CMD21216,7210.92,2024-05-15
DRC0085,Client_142,CMD21217,3735.11,2024-07-09
DRC0087,Client_260,CMD21218,9231.55,2024-04-08
DRC0068,Client_139,CMD21219,3281.66,2024-05-12
DRC0098,Client_6,CMD21220,6002.56,2024-04-28
DRC0001,Client_220,CMD21221,1424.8,2024-06-12
DRC0039,Client_83,CMD21222,5933.03,2024-05-26
DRC0060,Client_79,CMD21223,523.74,2024-04-11
DRC0041,Client_231,CMD21224,9626.48,2024-04-25
DRC0048,Client_30,CMD21225,2668.66,2024-01-09
DRC0045,Client_107,CMD21226,5302.95,2024-03-13
DRC0008,Client_61,CMD21227,2187.02,2024-04-18
DRC0041,Client_169,CMD21228,7366.82,2024-04-27
DRC0042,Client_13,CMD21229,1540.09,2024-03-16
DRC0014,Client_144,CMD21230,9866.19,2024-04-14
DRC0079,Client_206,CMD21231,3673.96,2024-01-26
DRC0052,Client_72,CMD21232,3254.97,2024-03-16
DRC0068,Client_32,CMD21233,5310.61,2024-04-10
DRC0043,Client_142,CMD21234,8327.54,2024-05-14
DRC0032,Client_169,CMD21235,8227.01,2024-05-03
DRC0049,Client_19,CMD21236,5057.09,2024-04-15
DRC0035,Client_130,CMD21237,930.92,2024-03-13
DRC0043,Client_46,CMD21238,4506.54,2024-06-15
DRC0076,Client_136,CMD21239,154.58,2024-06-10
DRC0050,Client_18,CMD21240,5625.12,2024-07-05
DRC0080,Client_182,CMD21241,246.28,2024-02-13
