Projet_ID,Client,Commande_ID,Montant_TTC,Date_Commande
DRC0102,Client_359,CMD30596,5674.38,2024-01-19
DRC0001,Client_48,CMD20597,6531.2,2024-03-20
DRC0084,Client_178,CMD20598,6252.91,2024-04-22
DRC0137,Client_311,CMD30599,10706.0,2024-06-07
DRC0015,Client_165,CMD20600,3949.72,2024-06-16
DRC0036,Client_67,CMD20601,8771.43,2024-01-22
DRC0040,Client_125,CMD20602,6636.85,2024-04-28
DRC0022,Client_298,CMD20603,5292.3,2024-03-15
DRC0064,Client_152,CMD20604,1054.35,2024-01-26
DRC0072,Client_196,CMD20605,2721.43,2024-04-26
DRC0056,Client_185,CMD20606,4654.88,2024-01-26
DRC0096,Client_147,CMD20607,11631.16,2024-01-15
DRC0021,Client_29,CMD20608,11306.77,2024-04-29
DRC0002,Client_221,CMD20609,5803.61,2024-01-25
DRC0070,Client_36,CMD20610,6277.98,2024-03-17
DRC0030,Client_277,CMD20611,3548.71,2024-03-13
DRC0007,Client_240,CMD20612,8413.19,2024-04-02
DRC0118,Client_312,CMD30613,7679.99,2024-07-10
DRC0062,Client_118,CMD20614,9767.37,2024-05-20
DRC0001,Client_93,CMD20615,196.36,2024-02-27
DRC0064,Client_250,CMD20616,319.51,2024-01-18
DRC0075,Client_125,CMD20617,10806.31,2024-03-25
DRC0074,Client_287,CMD20618,1280.94,2024-02-22
DRC0199,Client_360,CMD30619,7864.91,2024-02-25
DRC0088,Client_36,CMD20620,762.92,2024-01-21
DRC0088,Client_256,CMD20621,6961.28,2024-03-24
DRC0001,Client_137,CMD20622,4903.02,2024-03-04
DRC0048,Client_107,CMD20623,8475.11,2024-01-23
DRC0055,Client_233,CMD20624,5833.52,2024-03-26
DRC0063,Client_246,CMD20625,5700.01,2024-06-27
DRC0177,Client_312,CMD30626,1566.38,2024-01-28
DRC0073,Client_119,CMD20627,1307.36,2024-01-24
DRC0048,Client_147,CMD20628,5579.08,2024-03-14
DRC0096,Client_73,CMD20629,10734.05,2024-03-26
DRC0101,Client_366,CMD30630,4605.43,2024-07-10
DRC0122,Client_313,CMD30631,2170.3,2024-02-26
DRC0076,Client_193,CMD20632,2237.56,2024-06-04
DRC0050,Client_237,CMD20633,5819.75,2024-02-14
DRC0171,Client_304,CMD30634,3947.56,2024-02-11
DRC0114,Client_385,CMD30635,9053.77,2024-05-21
DRC0039,Client_6,CMD20636,9023.41,2024-06-10
DRC0084,Client_206,CMD20637,2936.84,2024-02-25
DRC0081,Client_28,CMD20638,6667.09,2024-02-17
DRC0019,Client_107,CMD20639,11713.75,2024-01-08
DRC0103,Client_386,CMD30640,2643.64,2024-03-23
DRC0077,Client_132,CMD20641,10909.28,2024-06-02
DRC0012,Client_90,CMD20642,2603.75,2024-04-19
DRC0008,Client_192,CMD20643,625.26,2024-05-20
DRC0049,Client_67,CMD20644,10603.69,2024-01-17
DRC0067,Client_243,CMD20645,8673.63,2024-02-28
DRC0059,Client_258,CMD20646,4826.0,2024-04-24
DRC0075,Client_155,CMD20647,1525.49,2024-05-07
DRC0047,Client_245,CMD20648,5826.77,2024-04-12
DRC0077,Client_69,CMD20649,8687.62,2024-05-09
DRC0042,Client_220,CMD20650,9629.24,2024-04-27
DRC0033,Client_58,CMD20651,6845.87,2024-06-13
DRC0093,Client_151,CMD20652,3742.28,2024-02-10
DRC0078,Client_31,CMD20653,10247.86,2024-05-22
DRC0030,Client_61,CMD20654,4964.8,2024-03-26
DRC0137,Client_303,CMD30655,10978.52,2024-07-07
DRC0181,Client_397,CMD30656,10507.09,2024-07-16
DRC0016,Client_3,CMD20657,11484.72,2024-02-22
DRC0065,Client_100,CMD20658,5432.12,2024-05-13
DRC0004,Client_270,CMD20659,2270.17,2024-06-06
DRC0073,Client_24,CMD20660,8346.79,2024-07-16
DRC0027,Client_124,CMD20661,10331.23,2024-02-05
DRC0018,Client_178,CMD20662,3011.68,2024-06-22
DRC0163,Client_342,CMD30663,11583.47,2024-03-06
DRC0043,Client_255,CMD20664,4571.84,2024-03-25
DRC0051,Client_300,CMD20665,1937.96,2024-05-10
DRC0009,Client_173,CMD20666,1690.14,2024-01-25
DRC0031,Client_159,CMD20667,8768.87,2024-04-30
DRC0041,Client_97,CMD20668,4766.63,2024-02-26
DRC0122,Client_313,CMD30669,4233.63,2024-01-24
DRC0074,Client_241,CMD20670,3263.15,2024-04-09
DRC0048,Client_38,CMD20671,3345.9,2024-07-08
DRC0195,Client_324,CMD30672,10720.41,2024-06-20
DRC0089,Client_2,CMD20673,3366.49,2024-04-12
DRC0069,Client_88,CMD20674,11301.08,2024-01-27
DRC0133,Client_351,CMD30675,6903.77,2024-06-04
DRC0086,Client_229,CMD20676,2123.4,2024-04-06
DRC0082,Client_46,CMD20677,213.47,2024-01-27
DRC0075,Client_81,CMD20678,8215.21,2024-04-03
DRC0025,Client_52,CMD20679,7813.44,2024-07-03
DRC0064,Client_237,CMD20680,6301.1,2024-01-17
DRC0080,Client_140,CMD20681,1827.58,2024-06-15
DRC0020,Client_172,CMD20682,1694.99,2024-07-01
DRC0062,Client_119,CMD20683,4766.43,2024-06-12
DRC0012,Client_230,CMD20684,1575.84,2024-05-09
DRC0017,Client_157,CMD20685,9172.75,2024-06-18
DRC0064,Client_221,CMD20686,8127.67,2024-03-17
DRC0053,Client_71,CMD20687,2428.64,2024-04-06
DRC0082,Client_113,CMD20688,4982.9,2024-02-06
DRC0142,Client_388,CMD30689,8516.17,2024-06-09
DRC0010,Client_141,CMD20690,5321.03,2024-06-28
DRC0122,Client_341,CMD30691,11016.51,2024-03-01
DRC0061,Client_87,CMD20692,5723.48,2024-02-14
DRC0099,Client_168,CMD20693,229.14,2024-03-28
DRC0076,Client_110,CMD20694,11515.76,2024-03-14
DRC0085,Client_158,CMD20695,8890.16,2024-04-23
DRC0146,Client_353,CMD30696,2207.02,2024-03-31
DRC0056,Client_122,CMD20697,7224.54,2024-03-12
DRC0070,Client_145,CMD20698,7931.18,2024-05-10
DRC0096,Client_60,CMD20699,4665.89,2024-04-05
DRC0041,Client_290,CMD20700,8725.5,2024-04-12
DRC0046,Client_41,CMD20701,3443.41,2024-07-17
DRC0099,Client_249,CMD20702,11073.82,2024-03-10
DRC0091,Client_296,CMD20703,4887.1,2024-03-25
DRC0100,Client_208,CMD20704,8969.22,2024-07-03
DRC0147,Client_395,CMD30705,163.57,2024-02-12
DRC0057,Client_190,CMD20706,5348.7,2024-04-11
DRC0084,Client_72,CMD20707,9193.32,2024-01-31
DRC0054,Client_20,CMD20708,6234.35,2024-02-25
DRC0067,Client_121,CMD20709,10777.89,2024-06-15
DRC0034,Client_41,CMD20710,5170.03,2024-02-27
DRC0063,Client_278,CMD20711,1047.5,2024-03-21
DRC0024,Client_80,CMD20712,5401.93,2024-06-19
DRC0019,Client_33,CMD20713,894.43,2024-04-01
DRC0066,Client_194,CMD20714,11751.56,2024-05-11
DRC0001,Client_258,CMD20715,10481.06,2024-04-25
DRC0052,Client_72,CMD20716,215.74,2024-03-01
DRC0051,Client_239,CMD20717,8469.64,2024-05-15
DRC0012,Client_286,CMD20718,6952.81,2024-03-08
DRC0066,Client_53,CMD20719,449.19,2024-01-30
DRC0014,Client_171,CMD20720,8564.23,2024-05-13
DRC0014,Client_197,CMD20721,11176.94,2024-01-19
DRC0050,Client_167,CMD20722,7312.12,2024-07-14
DRC0186,Client_374,CMD30723,7226.27,2024-04-27
DRC0091,Client_170,CMD20724,5463.13,2024-05-02
DRC0071,Client_25,CMD20725,9282.74,2024-05-11
DRC0006,Client_74,CMD20726,4887.96,2024-02-08
DRC0190,Client_322,CMD30727,8351.56,2024-04-06
DRC0033,Client_199,CMD20728,1522.52,2024-06-20
DRC0159,Client_345,CMD30729,3719.7,2024-04-15
DRC0089,Client_38,CMD20730,5307.82,2024-06-06
DRC0114,Client_392,CMD30731,3196.97,2024-01-10
DRC0164,Client_372,CMD30732,10494.72,2024-03-14
DRC0046,Client_191,CMD20733,7393.54,2024-02-17
DRC0046,Client_171,CMD20734,3755.59,2024-04-13
DRC0145,Client_350,CMD30735,6917.94,2024-02-07
DRC0194,Client_336,CMD30736,9663.8,2024-07-14
DRC0138,Client_332,CMD30737,9246.09,2024-05-04
DRC0058,Client_63,CMD20738,7306.62,2024-05-09
DRC0083,Client_30,CMD20739,6292.99,2024-04-26
DRC0019,Client_238,CMD20740,5226.14,2024-02-26
DRC0078,Client_272,CMD20741,8092.09,2024-04-03
DRC0035,Client_41,CMD20742,7474.7,2024-04-01
DRC0017,Client_162,CMD20743,11730.72,2024-05-13
DRC0087,Client_186,CMD20744,3316.98,2024-01-24
DRC0083,Client_50,CMD20745,2386.65,2024-06-15
DRC0070,Client_58,CMD20746,5869.15,2024-06-03
DRC0195,Client_337,CMD30747,8960.55,2024-04-20
DRC0050,Client_114,CMD20748,7315.69,2024-01-29
DRC0049,Client_53,CMD20749,10352.81,2024-02-27
DRC0027,Client_154,CMD20750,2179.7,2024-02-11
DRC0010,Client_85,CMD20751,8136.84,2024-04-23
DRC0042,Client_93,CMD20752,957.9,2024-02-09
DRC0027,Client_137,CMD20753,11105.28,2024-04-07
DRC0001,Client_52,CMD20754,8074.2,2024-01-17
DRC0059,Client_68,CMD20755,7925.12,2024-02-18
DRC0070,Client_220,CMD20756,4885.16,2024-03-15
DRC0035,Client_172,CMD20757,4310.13,2024-07-11
DRC0032,Client_7,CMD20758,6378.7,2024-06-13
DRC0036,Client_148,CMD20759,9016.85,2024-03-26
DRC0046,Client_268,CMD20760,9202.49,2024-05-05
DRC0036,Client_216,CMD20761,4552.4,2024-01-27
DRC0187,Client_309,CMD30762,5662.59,2024-01-27
DRC0038,Client_16,CMD20763,4449.66,2024-02-18
DRC0059,Client_31,CMD20764,390.4,2024-02-14
DRC0029,Client_205,CMD20765,2975.41,2024-03-23
DRC0011,Client_163,CMD20766,7433.62,2024-05-23
DRC0090,Client_150,CMD20767,6609.62,2024-02-20
DRC0022,Client_184,CMD20768,1031.89,2024-02-09
DRC0048,Client_79,CMD20769,6621.02,2024-01-18
DRC0192,Client_301,CMD30770,2079.65,2024-06-26
DRC0053,Client_299,CMD20771,4111.91,2024-07-13
DRC0085,Client_151,CMD20772,9730.88,2024-03-21
DRC0120,Client_353,CMD30773,5048.35,2024-03-03
DRC0048,Client_198,CMD20774,10653.42,2024-06-25
DRC0194,Client_381,CMD30775,6541.08,2024-05-06
DRC0028,Client_195,CMD20776,3682.44,2024-05-28
DRC0087,Client_15,CMD20777,1253.93,2024-01-19
DRC0128,Client_381,CMD30778,2207.38,2024-01-10
DRC0055,Client_203,CMD20779,770.69,2024-03-22
DRC0033,Client_45,CMD20780,9101.92,2024-04-05
DRC0036,Client_221,CMD20781,1651.37,2024-02-21
DRC0017,Client_130,CMD20782,9875.95,2024-03-31
DRC0076,Client_256,CMD20783,11543.01,2024-03-16
DRC0133,Client_390,CMD30784,8290.75,2024-01-01
DRC0127,Client_391,CMD30785,10725.36,2024-07-07
DRC0032,Client_86,CMD20786,5387.12,2024-03-04
DRC0051,Client_56,CMD20787,558.66,2024-01-06
DRC0042,Client_300,CMD20788,5683.32,2024-01-05
DRC0087,Client_298,CMD20789,5348.07,2024-04-29
DRC0170,Client_315,CMD30790,9304.21,2024-01-20
DRC0099,Client_184,CMD20791,9950.9,2024-04-04
DRC0178,Client_353,CMD30792,9281.49,2024-04-13
DRC0038,Client_51,CMD20793,5273.06,2024-04-12
DRC0064,Client_208,CMD20794,11277.67,2024-03-04
DRC0121,Client_353,CMD30795,5621.89,2024-06-29
DRC0105,Client_367,CMD30796,3930.82,2024-04-10
DRC0085,Client_255,CMD20797,1583.14,2024-02-21
DRC0001,Client_81,CMD20798,440.72,2024-03-07
DRC0021,Client_232,CMD20799,1284.29,2024-06-14
DRC0035,Client_252,CMD20800,4735.88,2024-01-26
DRC0009,Client_27,CMD20801,4266.26,2024-07-17
DRC0033,Client_61,CMD20802,5204.73,2024-06-18
DRC0026,Client_9,CMD20803,10799.64,2024-01-07
DRC0023,Client_59,CMD20804,1394.46,2024-04-17
DRC0013,Client_236,CMD20805,9186.41,2024-02-04
DRC0073,Client_161,CMD20806,11695.99,2024-02-09
DRC0086,Client_292,CMD20807,6636.28,2024-03-21
DRC0077,Client_120,CMD20808,1260.92,2024-07-10
DRC0163,Client_383,CMD30809,478.25,2024-01-13
DRC0022,Client_106,CMD20810,1762.64,2024-04-14
DRC0028,Client_192,CMD20811,964.41,2024-05-22
DRC0065,Client_136,CMD20812,294.61,2024-05-22
DRC0058,Client_276,CMD20813,2255.07,2024-02-24
DRC0068,Client_273,CMD20814,7911.18,2024-02-26
DRC0020,Client_5,CMD20815,6957.91,2024-02-01
DRC0023,Client_297,CMD20816,3585.23,2024-06-04
DRC0080,Client_16,CMD20817,2404.97,2024-06-13
DRC0021,Client_71,CMD20818,3239.02,2024-02-23
DRC0044,Client_115,CMD20819,11906.28,2024-02-10
DRC0078,Client_56,CMD20820,4546.49,2024-03-02
DRC0071,Client_53,CMD20821,9464.72,2024-04-09
DRC0053,Client_54,CMD20822,6457.9,2024-05-24
DRC0091,Client_115,CMD20823,6789.38,2024-01-09
DRC0034,Client_177,CMD20824,7937.03,2024-01-05
DRC0094,Client_132,CMD20825,10673.96,2024-01-06
DRC0064,Client_188,CMD20826,2353.38,2024-03-04
DRC0173,Client_316,CMD30827,1233.3,2024-04-18
DRC0068,Client_209,CMD20828,5597.46,2024-03-12
DRC0063,Client_241,CMD20829,9439.17,2024-05-11
DRC0092,Client_170,CMD20830,6049.86,2024-04-21
DRC0049,Client_240,CMD20831,8698.04,2024-01-23
DRC0016,Client_80,CMD20832,1083.73,2024-02-10
DRC0089,Client_255,CMD20833,5510.15,2024-05-19
DRC0155,Client_397,CMD30834,1636.83,2024-04-19
DRC0094,Client_133,CMD20835,3067.79,2024-04-17
DRC0026,Client_218,CMD20836,2896.62,2024-04-05
DRC0028,Client_164,CMD20837,2499.46,2024-01-30
DRC0106,Client_318,CMD30838,9145.95,2024-05-26
DRC0078,Client_111,CMD20839,5971.22,2024-06-26
DRC0122,Client_317,CMD30840,9075.75,2024-02-20
DRC0025,Client_64,CMD20841,9985.61,2024-06-17
DRC0025,Client_78,CMD20842,7422.42,2024-04-23
DRC0064,Client_279,CMD20843,11750.23,2024-03-29
DRC0031,Client_214,CMD20844,3149.77,2024-03-01
DRC0055,Client_85,CMD20845,10643.8,2024-01-08
DRC0038,Client_31,CMD20846,1347.83,2024-01-07
DRC0047,Client_241,CMD20847,6346.9,2024-07-10
DRC0137,Client_362,CMD30848,3568.86,2024-07-14
DRC0090,Client_112,CMD20849,10439.41,2024-04-30
DRC0075,Client_105,CMD20850,318.96,2024-06-24
DRC0079,Client_210,CMD20851,6046.26,2024-06-24
DRC0067,Client_37,CMD20852,5258.86,2024-04-24
DRC0037,Client_295,CMD20853,9619.62,2024-03-21
DRC0058,Client_30,CMD20854,10850.86,2024-01-15
DRC0150,Client_364,CMD30855,9049.37,2024-02-16
DRC0128,Client_375,CMD30856,2649.96,2024-01-09
DRC0010,Client_126,CMD20857,5567.79,2024-05-29
DRC0154,Client_315,CMD30858,5508.81,2024-02-01
DRC0186,Client_360,CMD30859,3523.86,2024-04-06
DRC0124,Client_309,CMD30860,4592.82,2024-01-07
DRC0059,Client_249,CMD20861,3349.24,2024-04-05
DRC0084,Client_32,CMD20862,7838.59,2024-04-17
DRC0160,Client_308,CMD30863,10408.48,2024-07-07
DRC0010,Client_234,CMD20864,3659.84,2024-02-18
DRC0037,Client_109,CMD20865,6468.81,2024-02-18
DRC0009,Client_124,CMD20866,8354.57,2024-05-24
DRC0029,Client_139,CMD20867,1220.51,2024-06-23
DRC0063,Client_170,CMD20868,4910.73,2024-02-02
DRC0187,Client_341,CMD30869,2679.6,2024-06-02
DRC0196,Client_388,CMD30870,2224.1,2024-02-18
DRC0037,Client_46,CMD20871,11748.39,2024-01-20
DRC0063,Client_119,CMD20872,11912.63,2024-04-12
DRC0085,Client_127,CMD20873,3807.67,2024-06-17
DRC0024,Client_286,CMD20874,7165.22,2024-02-04
DRC0042,Client_173,CMD20875,10248.05,2024-06-11
DRC0010,Client_33,CMD20876,2199.19,2024-03-18
DRC0074,Client_264,CMD20877,7926.06,2024-06-10
DRC0037,Client_92,CMD20878,10642.55,2024-05-08
DRC0044,Client_4,CMD20879,2147.61,2024-04-06
DRC0089,Client_62,CMD20880,1797.1,2024-06-03
DRC0048,Client_31,CMD20881,2895.59,2024-01-04
DRC0074,Client_200,CMD20882,10784.53,2024-03-04
DRC0056,Client_20,CMD20883,10357.46,2024-01-22
DRC0108,Client_322,CMD30884,9878.14,2024-06-26
DRC0061,Client_156,CMD20885,370.42,2024-02-15
DRC0088,Client_230,CMD20886,5455.33,2024-04-21
DRC0077,Client_77,CMD20887,5379.0,2024-04-05
DRC0125,Client_346,CMD30888,5229.84,2024-04-11
DRC0055,Client_82,CMD20889,4562.11,2024-06-19
DRC0020,Client_24,CMD20890,5838.97,2024-07-03
DRC0095,Client_32,CMD20891,5181.52,2024-06-15
DRC0100,Client_30,CMD20892,7005.01,2024-02-05
DRC0060,Client_213,CMD20893,3931.73,2024-06-12
DRC0158,Client_353,CMD30894,3347.47,2024-03-25
DRC0093,Client_272,CMD20895,4764.37,2024-03-22
DRC0048,Client_166,CMD20896,9985.42,2024-02-20
DRC0004,Client_33,CMD20897,3180.29,2024-06-21
DRC0091,Client_66,CMD20898,7967.68,2024-04-17
DRC0064,Client_124,CMD20899,2084.15,2024-05-02
DRC0060,Client_235,CMD20900,4950.58,2024-05-16
DRC0035,Client_159,CMD20901,4039.65,2024-01-21
DRC0015,Client_103,CMD20902,6525.29,2024-04-26
DRC0053,Client_179,CMD20903,9384.79,2024-06-22
DRC0074,Client_172,CMD20904,10542.47,2024-03-22
DRC0080,Client_237,CMD20905,9257.0,2024-03-19
DRC0053,Client_25,CMD20906,1931.61,2024-05-01
DRC0019,Client_157,CMD20907,3420.88,2024-06-19
DRC0084,Client_259,CMD20908,6982.75,2024-06-27
DRC0073,Client_55,CMD20909,1416.54,2024-02-17
DRC0088,Client_13,CMD20910,10416.78,2024-01-13
DRC0089,Client_291,CMD20911,1586.89,2024-03-25
DRC0165,Client_313,CMD30912,5748.44,2024-05-31
DRC0064,Client_5,CMD20913,6619.09,2024-02-23
DRC0042,Client_70,CMD20914,1194.94,2024-01-04
DRC0042,Client_15,CMD20915,11664.25,2024-03-09
DRC0018,Client_79,CMD20916,943.96,2024-07-16
DRC0011,Client_238,CMD20917,9385.73,2024-05-04
DRC0109,Client_331,CMD30918,6944.09,2024-05-13
DRC0187,Client_309,CMD30919,4742.14,2024-06-10
DRC0040,Client_115,CMD20920,10682.32,2024-02-15
DRC0193,Client_353,CMD30921,7473.22,2024-04-17
DRC0075,Client_170,CMD20922,9531.57,2024-05-01
DRC0086,Client_70,CMD20923,8870.34,2024-05-04
DRC0020,Client_76,CMD20924,5574.25,2024-01-02
DRC0078,Client_97,CMD20925,11065.03,2024-03-16
DRC0091,Client_217,CMD20926,7952.26,2024-05-30
DRC0189,Client_371,CMD30927,1095.47,2024-01-17
DRC0086,Client_189,CMD20928,6125.88,2024-04-30
DRC0057,Client_271,CMD20929,8020.33,2024-05-14
DRC0112,Client_398,CMD30930,12112.27,2024-07-01
DRC0027,Client_139,CMD20931,686.32,2024-02-20
DRC0013,Client_36,CMD20932,1694.82,2024-02-11
DRC0013,Client_281,CMD20933,5546.83,2024-05-09
DRC0083,Client_288,CMD20934,281.5,2024-01-08
DRC0038,Client_210,CMD20935,8425.23,2024-06-13
DRC0004,Client_145,CMD20936,679.21,2024-01-07
DRC0046,Client_137,CMD20937,6483.84,2024-02-15
DRC0063,Client_202,CMD20938,8894.04,2024-02-02
DRC0023,Client_232,CMD20939,4763.64,2024-06-26
DRC0019,Client_62,CMD20940,11658.07,2024-04-04
DRC0061,Client_228,CMD20941,940.81,2024-06-09
DRC0012,Client_274,CMD20942,1092.3,2024-07-18
DRC0055,Client_120,CMD20943,3963.13,2024-04-14
DRC0058,Client_206,CMD20944,598.45,2024-03-28
DRC0002,Client_92,CMD20945,10505.16,2024-05-29
DRC0029,Client_273,CMD20946,3936.89,2024-07-01
DRC0123,Client_381,CMD30947,2260.0,2024-06-18
DRC0028,Client_47,CMD20948,9004.73,2024-01-24
DRC0023,Client_247,CMD20949,11430.6,2024-01-05
DRC0074,Client_103,CMD20950,3866.35,2024-03-25
DRC0017,Client_289,CMD20951,2020.56,2024-01-31
DRC0007,Client_219,CMD20952,4567.78,2024-02-18
DRC0023,Client_168,CMD20953,576.63,2024-02-04
DRC0001,Client_254,CMD20954,6368.3,2024-05-25
DRC0037,Client_265,CMD20955,4628.86,2024-02-23
DRC0081,Client_262,CMD20956,4395.4,2024-02-29
DRC0073,Client_23,CMD20957,2054.69,2024-04-09
DRC0022,Client_107,CMD20958,6222.48,2024-02-02
DRC0004,Client_46,CMD20959,6222.87,2024-06-08
DRC0010,Client_197,CMD20960,3118.27,2024-05-27
DRC0064,Client_239,CMD20961,6994.93,2024-06-01
DRC0148,Client_384,CMD30962,1887.47,2024-07-03
DRC0085,Client_248,CMD20963,9653.43,2024-04-24
DRC0112,Client_389,CMD30964,3783.54,2024-07-12
DRC0040,Client_69,CMD20965,8616.49,2024-04-30
DRC0053,Client_215,CMD20966,2601.72,2024-03-03
DRC0097,Client_154,CMD20967,7306.51,2024-05-26
DRC0086,Client_42,CMD20968,9511.99,2024-05-17
DRC0115,Client_308,CMD30969,3019.52,2024-01-27
DRC0049,Client_93,CMD20970,9073.76,2024-06-08
DRC0047,Client_159,CMD20971,9296.76,2024-07-08
DRC0101,Client_388,CMD30972,6584.95,2024-03-19
DRC0053,Client_31,CMD20973,1756.8,2024-01-09
DRC0059,Client_230,CMD20974,2508.74,2024-05-26
DRC0078,Client_66,CMD20975,5222.43,2024-01-15
DRC0051,Client_193,CMD20976,3264.43,2024-02-16
DRC0012,Client_13,CMD20977,4762.36,2024-03-28
DRC0087,Client_152,CMD20978,11979.73,2024-04-24
DRC0058,Client_46,CMD20979,4419.04,2024-03-04
DRC0173,Client_321,CMD30980,4261.13,2024-05-08
DRC0057,Client_175,CMD20981,8212.28,2024-07-02
DRC0096,Client_62,CMD20982,7597.39,2024-05-22
DRC0084,Client_92,CMD20983,6140.15,2024-03-09
DRC0051,Client_39,CMD20984,9227.68,2024-05-31
DRC0136,Client_329,CMD30985,12064.68,2024-01-22
DRC0068,Client_153,CMD20986,5013.3,2024-07-14
DRC0037,Client_204,CMD20987,6767.71,2024-07-13
DRC0164,Client_378,CMD30988,7847.38,2024-01-06
DRC0019,Client_25,CMD20989,5400.9,2024-03-01
DRC0069,Client_50,CMD20990,4725.97,2024-07-02
DRC0168,Client_356,CMD30991,10818.85,2024-03-24
DRC0087,Client_158,CMD20992,5805.4,2024-06-05
DRC0163,Client_363,CMD30993,2638.15,2024-04-21
DRC0065,Client_48,CMD20994,3310.62,2024-04-13
DRC0085,Client_294,CMD20995,6315.69,2024-03-05
DRC0149,Client_381,CMD30996,269.12,2024-03-17
DRC0015,Client_103,CMD20997,6389.64,2024-03-12
DRC0094,Client_227,CMD20998,11298.63,2024-03-02
DRC0191,Client_321,CMD30999,1235.52,2024-03-13
DRC0099,Client_158,CMD21000,8839.24,2024-04-27
DRC0036,Client_183,CMD21001,4518.26,2024-01-06
DRC0026,Client_147,CMD21002,1583.22,2024-02-21
DRC0120,Client_316,CMD31003,9887.21,2024-03-13
DRC0040,Client_44,CMD21004,7799.56,2024-06-01
DRC0059,Client_211,CMD21005,839.68,2024-04-28
DRC0024,Client_17,CMD21006,10454.09,2024-06-17
DRC0038,Client_112,CMD21007,7592.26,2024-04-08
DRC0047,Client_256,CMD21008,10438.91,2024-01-24
DRC0059,Client_179,CMD21009,736.32,2024-02-09
DRC0067,Client_65,CMD21010,919.35,2024-07-01
DRC0090,Client_71,CMD21011,1338.98,2024-06-01
DRC0072,Client_2,CMD21012,5419.99,2024-04-22
DRC0048,Client_204,CMD21013,9883.96,2024-05-02
DRC0071,Client_241,CMD21014,7874.14,2024-03-14
DRC0094,Client_229,CMD21015,9230.02,2024-01-26
DRC0031,Client_146,CMD21016,3491.52,2024-06-25
DRC0053,Client_265,CMD21017,7435.2,2024-06-05
DRC0085,Client_35,CMD21018,940.61,2024-03-25
DRC0024,Client_2,CMD21019,1550.96,2024-05-14
DRC0032,Client_68,CMD21020,8477.93,2024-06-02
DRC0036,Client_260,CMD21021,7653.29,2024-03-13
DRC0083,Client_288,CMD21022,11942.53,2024-03-13
DRC0042,Client_54,CMD21023,999.16,2024-04-26
DRC0044,Client_267,CMD21024,10817.0,2024-07-10
DRC0076,Client_166,CMD21025,136.49,2024-05-06
DRC0019,Client_167,CMD21026,6555.13,2024-07-16
DRC0096,Client_165,CMD21027,11590.66,2024-01-20
DRC0137,Client_327,CMD31028,3439.79,2024-02-24
DRC0003,Client_270,CMD21029,5732.13,2024-01-25
DRC0043,Client_20,CMD21030,11453.16,2024-03-25
DRC0110,Client_364,CMD31031,4702.49,2024-03-31
DRC0030,Client_147,CMD21032,11642.26,2024-06-17
DRC0029,Client_105,CMD21033,11226.44,2024-05-20
DRC0022,Client_169,CMD21034,4459.38,2024-04-27
DRC0001,Client_117,CMD21035,11311.56,2024-06-04
DRC0173,Client_335,CMD31036,9515.76,2024-07-10
DRC0055,Client_207,CMD21037,3380.61,2024-01-17
DRC0099,Client_39,CMD21038,1521.27,2024-03-30
DRC0019,Client_196,CMD21039,6834.73,2024-04-19
DRC0062,Client_211,CMD21040,3736.37,2024-05-24
DRC0024,Client_81,CMD21041,6795.4,2024-01-13
DRC0031,Client_124,CMD21042,7487.57,2024-05-05
DRC0042,Client_250,CMD21043,7529.04,2024-01-16
DRC0050,Client_114,CMD21044,176.74,2024-03-15
DRC0021,Client_158,CMD21045,8706.6,2024-05-24
DRC0090,Client_152,CMD21046,7779.0,2024-06-05
DRC0043,Client_230,CMD21047,6207.46,2024-04-12
DRC0053,Client_131,CMD21048,8634.04,2024-02-24
DRC0017,Client_116,CMD21049,4117.52,2024-06-25
DRC0100,Client_153,CMD21050,9766.64,2024-03-26
DRC0072,Client_105,CMD21051,2552.72,2024-05-13
DRC0029,Client_229,CMD21052,808.19,2024-06-28
DRC0030,Client_215,CMD21053,4029.07,2024-04-12
DRC0055,Client_22,CMD21054,4361.34,2024-05-01
DRC0010,Client_219,CMD21055,9513.55,2024-03-23
DRC0098,Client_173,CMD21056,9460.58,2024-02-07
DRC0068,Client_70,CMD21057,7510.78,2024-03-23
DRC0054,Client_269,CMD21058,1298.88,2024-04-24
DRC0192,Client_324,CMD31059,10801.86,2024-01-11
DRC0078,Client_50,CMD21060,8624.5,2024-02-28
DRC0008,Client_62,CMD21061,9275.26,2024-04-30
DRC0030,Client_109,CMD21062,7896.73,2024-07-04
DRC0063,Client_157,CMD21063,2110.9,2024-03-12
DRC0061,Client_265,CMD21064,8999.37,2024-01-11
DRC0006,Client_290,CMD21065,9276.37,2024-01-02
DRC0101,Client_388,CMD31066,3914.64,2024-05-18
DRC0099,Client_19,CMD21067,9389.71,2024-02-28
DRC0048,Client_128,CMD21068,148.88,2024-05-06
DRC0007,Client_103,CMD21069,11872.59,2024-06-08
DRC0073,Client_238,CMD21070,2702.99,2024-01-23
DRC0004,Client_11,CMD21071,7115.85,2024-05-29
DRC0010,Client_17,CMD21072,1598.22,2024-02-15
DRC0055,Client_158,CMD21073,3933.01,2024-03-05
DRC0123,Client_314,CMD31074,9342.8,2024-05-12
DRC0098,Client_260,CMD21075,1735.3,2024-01-02
DRC0083,Client_207,CMD21076,7532.33,2024-01-20
DRC0110,Client_322,CMD31077,4039.99,2024-04-26
